Date,Athlete,Sport,Position,Position Group,Sub Position Score,Week Interim,Season,Week,Day of Week,Sex,Index,Index Sum Today,Date Number,Profile Sex,Linked Today's Index,Sub Position,Test Type,Weight (kg),Notes,Additional Options,Availability,Trial,Start of Movement [s],Start of Movement (Left) [s],Start of Movement (Right) [s],Leg,Start of Movement (Asym) [s],Start of Movement Detection Threshold [N],Start of Integration [s],Start of Concentric Phase [s],Countermovement Depth [cm],Peak Power / BM [W/kg],Flight Time [s],Jump Height (Flight Time) [cm],Jump Height (FT) Relative Landing RFD [N/s/cm],Jump Height (FT) Relative Peak Landing Force [N/cm],Jump Height (Imp-Dis) [cm],Jump Height (Imp-Mom) [cm],Landing RFD (Left) [N/s],Landing RFD [N/s],Landing RFD (Right) [N/s],Landing RFD (Asym) [N/s],Jump Height (Flight Time) in Inches,Jump Height (Imp-Mom) in Inches,Mean Landing Acceleration [m/s²],Mean Landing Power [W],Mean Landing Velocity [m/s],Mean Takeoff Acceleration [m/s²],Concentric Mean Force [N],Concentric Mean Force (Left) [N],Concentric Mean Force (Right) [N],Concentric Mean Force (Asym) [N],Side,Eccentric Mean Force [N],Eccentric Mean Force (Left) [N],Eccentric Mean Force (Right) [N],Eccentric Mean Force (Asym) [N],Eccentric Mean Power [W],Eccentric:Concentric Mean Force Ratio,Eccentric:Concentric Mean Force Ratio (Left),Eccentric:Concentric Mean Force Ratio (Right),Eccentric:Concentric Mean Force Ratio (Asym),Concentric Mean Power [W],Concentric Mean Power / BM [W/kg],Eccentric Mean Power / BM [W/kg],Mean Takeoff Velocity [m/s],Peak Landing Acceleration [m/s²],Peak Landing Force [N],Peak Landing Force (Left) [N],Peak Landing Force (Right) [N],Peak Landing Force (Asym) [N],Peak Landing Power [W],Peak Landing Velocity [m/s],Peak Takeoff Acceleration [m/s²],Peak Force [N],Takeoff Peak Force [N],Takeoff Peak Force (Left) [N],Takeoff Peak Force (Right) [N],Takeoff Peak Force (Asym) [N],Peak Power [W],Concentric Peak Velocity [m/s],Concentric RFD [N/s],Concentric RFD (Left) [N/s],Concentric RFD (Right) [N/s],Concentric RFD (Asym) [N/s],Concentric RFD - 100ms [N/s],Concentric RFD - 100ms (Left) [N/s],Concentric RFD - 100ms (Right) [N/s],Concentric RFD - 100ms (Asym) [N/s],Concentric RFD - 200ms [N/s],Concentric RFD - 200ms (Left) [N/s],Concentric RFD - 200ms (Right) [N/s],Concentric RFD - 200ms (Asym) [N/s],Concentric RFD - 50ms [N/s],Concentric RFD - 50ms (Left) [N/s],Concentric RFD - 50ms (Right) [N/s],Concentric RFD - 50ms (Asym) [N/s],Concentric Maximum RFD [N/s],Concentric Maximum RFD (Left) [N/s],Concentric Maximum RFD (Right) [N/s],Concentric Maximum RFD (Asym) [N/s],Concentric Time to Peak Force [s],Contraction Time [s],Eccentric Duration [s],Movement Start to Peak Force [s],Movement Start to Peak Power [s],Landing Net Peak Force / BM [N/kg],Peak Net Takeoff Force / BM [N/kg],Concentric RFD / BM [N/s/kg],Vertical Velocity at Takeoff [m/s],Concentric Duration [s],Start of Braking Phase [s],Minimum Eccentric Force [N],Braking Phase Duration,Start of Eccentric Deceleration Phase [s],Time to Braking Phase [s],Eccentric Acceleration Phase Duration [s],Eccentric Deceleration Phase Duration [s],Braking Phase Duration: Contraction Time,Braking Phase Duration: Concentric Duration,Eccentric Mean Braking Force [N],Eccentric Mean Deceleration Force [N],Force at Peak Power [N],Force at Peak Power (Left) [N],Force at Peak Power (Right) [N],Force at Peak Power (Asym) [N],Force at 50ms [N],Force at 50ms (Left) [N],Force at 50ms (Right) [N],Force at 50ms (Asym) [N],Force at 100ms [N],Force at 100ms (Left) [N],Force at 100ms (Right) [N],Force at 100ms (Asym) [N],Force at 150ms [N],Force at 150ms (Left) [N],Force at 150ms (Right) [N],Force at 150ms (Asym) [N],Force at 200ms [N],Force at 200ms (Left) [N],Force at 200ms (Right) [N],Force at 200ms (Asym) [N],Concentric Impulse - 50ms [Ns],Concentric Impulse - 50ms (Left) [Ns],Concentric Impulse - 50ms (Right) [Ns],Concentric Impulse - 50ms (Asym) [Ns],Concentric Impulse - 100ms [Ns],Concentric Impulse - 100ms (Left) [Ns],Concentric Impulse - 100ms (Right) [Ns],Concentric Impulse - 100ms (Asym) [Ns],P1 Concentric Impulse [Ns],P1 Concentric Impulse (Left) [Ns],P1 Concentric Impulse (Right) [Ns],P1 Concentric Impulse (Asym) [Ns],P2 Concentric Impulse [Ns],P2 Concentric Impulse (Left) [Ns],P2 Concentric Impulse (Right) [Ns],P2 Concentric Impulse (Asym) [Ns],Eccentric Braking RFD [N/s],Eccentric Braking RFD (Left) [N/s],Eccentric Braking RFD (Right) [N/s],Eccentric Braking RFD (Asym) [N/s],Eccentric Braking RFD / BM [N/s/kg],Eccentric Braking RFD - 100ms [Ns],Eccentric Braking RFD - 100ms (Left) [Ns],Eccentric Braking RFD - 100ms (Right) [Ns],Eccentric Braking RFD - 100ms (Asym) [Ns],Eccentric Braking RFD - 100ms / BM [Ns],Eccentric Deceleration RFD [N/s],Eccentric Deceleration RFD (Left) [N/s],Eccentric Deceleration RFD (Right) [N/s],Eccentric Deceleration RFD (Asym) [N/s],Concentric Peak Force [N],Concentric Peak Force / BM [N/kg],Concentric Peak Force (Right) [N],Concentric Peak Force (Left) [N],Concentric Peak Force (Asym) [N],Eccentric Peak Force [N],Eccentric Peak Force (Left) [N],Eccentric Peak Force (Right) [N],Eccentric Peak Force (Asym) [N],Eccentric Peak Force / BM,Peak Landing Force / BM,Mean Eccentric+Concentric Power:Time,Concentric Peak Power / BM [W/kg],Concentric RPD [W/s],Concentric RPD / BM [W/s/kg],Concentric RPD - 50ms [W/s],Concentric RPD - 50ms / BM,Concentric RPD - 100ms [W/s],Concentric RPD - 100ms / BM [W/s/kg],RSI-Modified [m/s],RSI-Mod,Total Work [J],Velocity at Peak Power [m/s],Eccentric Peak Velocity [m/s],Eccentric Peak Power [W],Eccentric Braking Impulse,Eccentric Braking Impulse (Left),Eccentric Braking Impulse (Right),Eccentric Braking Impulse (Asym),Eccentric Deceleration Impulse [Ns],Eccentric Deceleration Impulse (Left) [Ns],Eccentric Deceleration Impulse (Right) [Ns],Eccentric Deceleration Impulse (Asym) [Ns],Concentric Impulse [Ns],Concentric Impulse (Left) [Ns],Concentric Impulse (Right) [Ns],Concentric Impulse (Asym) [Ns],Positive Impulse [Ns],Positive Impulse (Left) [Ns],Positive Impulse (Right) [Ns],Positive Impulse (Asym) [Ns],Eccentric Unloading Impulse [Ns],Eccentric Unloading Impulse (Left) [Ns],Eccentric Unloading Impulse (Right) [Ns],Eccentric Unloading Impulse (Asym) [Ns],Positive Takeoff Impulse [Ns],Positive Takeoff Impulse (Left) [Ns],Positive Takeoff Impulse (Right) [Ns],Positive Takeoff Impulse (Asym) [Ns],Concentric Mean Force / BM [N/kg],Eccentric Mean Force / BM [N/kg],Eccentric Peak Power / BM [W/kg],Eccentric Peak Power: Concentric Peak Power,P2 Concentric Impulse: P1 Concentric Impulse,P2 Concentric Impulse: P1 Concentric Impulse (Left),P2 Concentric Impulse: P1 Concentric Impulse (Right),P2 Concentric Impulse: P1 Concentric Impulse (Asym),Concentric Impulse-100ms: Concentric Impulse,Concentric Impulse-100ms: Concentric Impulse (Left),Concentric Impulse-100ms: Concentric Impulse (Right),Concentric Impulse-100ms: Concentric Impulse (Asym),Landing Impulse [Ns],Landing Impulse (Left) [Ns],Landing Impulse (Right) [Ns],Landing Impulse (Asym) [Ns],Landing RFD 50ms [N/s],Force at Zero Velocity [N],Force at Zero Velocity / BM [N/kg],Force at Zero Velocity (Left) [N],Force at Zero Velocity (Right) [N],Force at Zero Velocity (Asym) [N],CMJ Stiffness (Left) [N/m],CMJ Stiffness (Right) [N/m],CMJ Stiffness (Asym) [N/m],Contact Time [s],RSI (JH (Flight Time)/Contact Time),RSI (Flight Time/Contact Time),Peak Drop Landing Force [N],Peak Drop Landing Force (Left) [N],Peak Drop Landing Force (Right) [N],Peak Drop Landing Force (Asym) [N],Vertical Velocity at Contact [m/s],Drop Height [cm],Effective Drop [cm],Drop Landing [cm],Contact Trough [N],Peak Impact Force [N],Peak Impact Force (Left) [N],Peak Impact Force (Right) [N],Peak Impact Force (Asym) [N],Peak Drive-Off Force [N],Peak Drive-Off Force (Left) [N],Peak Drive-Off Force (Right) [N],Peak Drive-Off Force (Asym) [N],Passive Stiffness [N/m],Passive Stiffness (Left) [N/m],Passive Stiffness (Right) [N/m],Passive Stiffness (Asym) [N/m],Active Stiffness [N/m],Active Stiffness (Left) [N/m],Active Stiffness (Right) [N/m],Active Stiffness (Asym) [N/m],Passive Stiffness Index,Active Stiffness Index,Eccentric Impulse [Ns],Eccentric Impulse (Left) [Ns],Eccentric Impulse (Right) [Ns],Eccentric Impulse (Asym) [Ns],Drop Landing RFD [Ns],Drop Landing RFD (Left) [Ns],Drop Landing RFD (Right) [Ns],Drop Landing RFD (Asym) [Ns],Athlete Standing Weight [Kg],Athlete Standing Weight (Left) [Kg],Athlete Standing Weight (Right) [Kg],Athlete Standing Weight (Asym) [Kg],Auto Weight Start [s],Auto Weight End [s],Baseline Force [N],Baseline Force (Left) [N],Baseline Force (Right) [N],Baseline Force (Asym) [N],Start Time to Peak Force [s],Start Time to Peak Force (Left) [s],Start Time to Peak Force (Right) [s],Start Time to Peak Force (Asym) [s],Peak Vertical Force [N],Peak Vertical Force / BM [N/kg],Peak Vertical Force [N] (Left),Peak Vertical Force (Right) [N],Peak Vertical Force (Asym) [N],Corrected Standing Weight [Kg],Number of Hops/Repeats,Number of Hops/Reps,Mean Force [N],Mean Velocity [mm/s],Hop/Repeat Start [s],Hop/Repeat End [s],Hop/Repeat Order [s],Best Hop Start/Landing [s],Best Average Force [N],Best Landing RFD [N/s],Best Time to Peak Force [ms],Best Contact Time [ms],Best Flight Time [ms],Best Impulse [N/s],Best Peak Force [N],Best Hop Active Stiffness [N/m],Mean Average Force [N],Mean Landing RFD [N/s],Mean Time to Peak Force [ms],Time to Stabilization [s],Stiffness Fatigue [%],RSI (Jump Height/Contact Time) Fatigue [%],RSI (Flight/Contact Time) Fatigue [%],Peak Force Fatigue [%],Impulse Fatigue [%],Jump Height (Flight Time) Fatigue [%],Flight Time Fatigue [%],Contact Time Fatigue [%],Time to Peak Force Fatigue [%],Landing RFD Fatigue [%],Average Force Fatigue [%],Mean Active Stiffness [N/m],Mean RSI (Jump Height/Contact Time) [m/s],Mean Peak Force [N],Mean Flight Time [ms],Mean Jump Height (Flight Time) [cm],Mean Jump Height (Flight Time) [in],Mean Impulse [N/s],Mean Contact Time [ms],Mean RSI (Flight/Contact Time),CoP Range - Anterior - Posterior [mm],CoP Range - Medial - Lateral [mm],Maximum Negative Displacement [cm],Exercise Length [s],Table Test Type,Attribute Value ID,Value Name,Attribute Type Id,Tag Name,Value and Tag,TAG_,Value Name Sum,Volleyball Pre/Post,Weight (Lb),BW (lbs) (power derived),BW (kg),Weight (N),Max Jump Height [cm],Mean Jump Height [cm],Min Jump Height [cm],Max Jump Height [in],Mean Jump Height [in],Min Jump Height [in],Left Max SL Jump Height [cm],Left Mean SL Jump Height [cm],Left Min SL Jump Height [cm],Right Max SL Jump Height [cm],Right Mean SL Jump Height [cm],Right Min SL Jump Height [cm],Left Max SL Jump Height [in],Left Mean SL Jump Height [in],Left Mean SL Peak Vertical Force,Left Min SL Jump Height [in],Right Max SL Jump Height [in],Right Mean SL Jump Height [in],Right Mean SL Peak Vertical Force,Right Min SL Jump Height [in],Left SLDJ Conc Mean Force [N],Right SLDJ Conc Mean Force [N],SLDJ Conc Mean Force Aysm.,Left SLDJ Peak Landing Force [N],Right SLDJ Peak Landing Force [N],SLDJ Peak Landing Force Aysm.,Left SLDJ Eccentric Impulse [N/s],Right SLDJ Eccentric Impulse [N/s],SLDJ Eccentric  Impulse Aysm.,Max Jump Height (Imp-Mom) [cm],Mean Jump Height (Imp-Mom) [cm],Min Jump Height (Imp-Mom) [cm],Max RSI Modified,Mean RSI Modified,Max RSI Mod,Mean RSI Mod,Left Max SL Jump RSI Mod,Left Mean SL Jump RSI Mod,Right Max SL Jump RSI Mod,Right Mean SL Jump RSI Mod,Max Eccentric Braking RFD per BM,Mean Eccentric Braking RFD per BM,Min Eccentric Braking RFD per BM,Mean Eccentric Deceleration RFD [N/s],Eccentric Deceleration RFD per BM,Max Force at Zero Velocity [N],Mean Force at Zero Velocity [N],Force at Zero Velocity per BM,Max Concentric Mean Power,Mean Concentric Mean Power,Mean Concentric Mean Power per BM,Max Concentric Peak Power,Mean Concentric Peak Power,Max Concentric Mean Power_W.kg,Max Concentric Mean Force,Mean Concentric Mean Force,Concentric Mean Force per BM,Max Concentric Impulse,Mean Concentric Impulse,Concentric Impulse per BM,Max Eccentric Duration [ms],Mean Eccentric Duration [ms],Max Concentric Duration [ms],Mean Concentric Duration [ms],Mean Concentric Peak Force [N],Net Concentric Peak Force,Relative Concentric Peak Force,Mean Countermovement Depth [in],Mean Peak Landing Force [xBW],Max Peak Vertical Force [N],Mean Peak Vertical Force [N],Max Net Peak Vertical Force,Mean Net Peak Vertical Force,Max Relative Peak Vertical Force [xBW],Mean Relative Peak Vertical Force [xBW],ISO Max Peak Force / BW,Last ISO Max Peak Force/BW,ISO Max Peak Force / BW % Diff,ISO Mean Peak Force / BW,Left SL ISO Max Peak Force,Right SL ISO Max Peak Force,Left Max Net Peak Vertical Force,Right Max Net Peak Vertical Force,Left Mean Net Peak Vertical Force,Right Mean Net Peak Vertical Force,Left Max Relative Peak Vertical Force [xBW],Right Max Relative Peak Vertical Force [xBW],Left SL ISO Max Peak Force / BW,Right SL ISO Max Peak Force / BW,Avg SL Max Relative Peak Vertical Force [xBW],Avg SL ISO Max Peak Force / BW,Eccentric Deceleration RFD Asymmetry [%],Eccentric Deceleration Impulse Asymmetry [%],Force at Zero Velocity Asymmetry [%],Concentric Mean Force Asymmetry [%],Concentric Impulse Asymmetry [%],Peak Landing Force Asymmetry [%],Landing Impulse Asymmetry [%],Peak Vertical Force Asymmetry [%],ISO Net Peak Vertical Force Asymmetry [%],Absolute ISO Net Peak Vertical Force Asymmetry [%],SL Jump Height  Asymmetry [%],ISO SL Max Peak Force Asymmetry [%],SL Jump RSI Mod Asymmetry [%],SL Mean Peak Vertical Force Asymmetry [%],SL Jump Height  Asymmetry [%] Positive,SL Jump RSI Mod Asymmetry [%] Positive,ISOT Interim Value,Previous CMJ Concentric Peak Force,Dynamic Strength Index,Dynamic Strength Index Tag,Dynamic Strength Index Recommendation,Weight (Lb) Average,Weight (Lb) SD,Weight (Lb) Z Score,Jump Height [in] Average,Jump Height [in] SD,Jump Height [in] Z Score,Dynamic Strength Index Average,Dynamic Strength Index SD,Dynamic Strength Index Z Score,Relative Peak Vertical Force Average,Relative Peak Vertical Force SD,Relative Peak Vertical Force Z Score,RSI Modified Average,RSI Modified SD,RSI Modified Z Score,Net Peak Vertical Force Average,Net Peak Vertical Force SD,Net Peak Vertical Force Z Score,Concentric Peak Force [N] Average,Concentric Peak Force [N] SD,Concentric Peak Force [N] Z Score,Eccentric Braking RFD per BM Average,Eccentric Braking RFD per BM SD,Eccentric Braking RFD per BM Z Score,Mean Relative Peak Vertical Force Average,Mean Relative Peak Vertical Force SD,Mean Relative Peak Vertical Force Z Score,Max Relative Peak Vertical Force Average,Max Relative Peak Vertical Force SD,Max Relative Peak Vertical Force Z Score,Max Net Peak Vertical Force Average,Max Net Peak Vertical Force SD,Max Net Peak Vertical Force Z Score,Avg SL ISO Max Peak Force / BW Average,Avg SL ISO Max Peak Force / BW SD,Avg SL ISO Max Peak Force / BW Z Score,Jump Height Status,RSI Mod Status,Concentric Peak Force Status,Dynamic Strength Index Status,Last Weight (Lb),Weight (Lb) Percent from Last,Last 9 Weight (Lb) Average,Weight (Lb) Percent from Average,Last Jump Height [in],Jump Height [in] Percent from Last,Last 9 Jump Height [in] Average,Jump Height [in] Percent from Average,Last RSI Mod,RSI Mod Percent from Last,Last 9 RSI Mod Average,RSI Mod Percent from Average,Last Concentric Peak Force,Concentric Peak Force Percent from Last,Last 9 Concentric Peak Force Average,Concentric Peak Force Percent from Average,Last Net Peak Vertical Force,Net Peak Vertical Force Percent from Last,Last 9 Net Peak Vertical Force,Net Peak Vertical Force Percent from Average,Last Relative Peak Vertical Force,Relative Peak Vertical Force Percent from Last,Last 9 Relative Peak Vertical Force,Relative Peak Vertical Force Percent from Average,Last Dynamic Strength Index,Dynamic Strength Index Percent from Last,Last 9 Dynamic Strength Index,Dynamic Strength Index Percent from Average,Last Mean Peak Vertical Force [N],Mean Peak Vertical Force [N] Percent from Last,Last 9 Mean Peak Vertical Force [N] Average,Mean Peak Vertical Force [N] Percent from Average,Last Mean Relative Peak Vertical Force,Mean Relative Peak Vertical Force Percent from Last,Last 9 Mean Relative Peak Vertical Force Average,Mean Relative Peak Vertical Force Percent from Average,Last Max Net Peak Vertical Force,Max Net Peak Vertical Force Percent from Last,Last 9 Max Net Peak Vertical Force Average,Max Net Peak Vertical Force Percent from Average,Last Max Relative Peak Vertical Force,Max Relative Peak Vertical Force Percent from Last,Last 9 Max Relative Peak Vertical Force Average,Max Relative Peak Vertical Force Percent from Average,Last Left Max Peak Vertical Force,Left Max Peak Vertical Force Percent from Last,Last Right Max Peak Vertical Force,Right Max Peak Vertical Force Percent from Last,Last Left SL Jump Height,Left Mean SL Jump Height Percent from Last,Last Right SL Jump Height,Right Mean SL Jump Height Percent from Last,Last Right SLHJ RSI,Right SLHJ RSI Percent from Last,Last Left SLHJ RSI,Left SLHJ RSI Percent from Last,Last Right SL Iso Max Net  Peak Force,Right SL Iso Percent from Last,Last Left SL Iso Max Net  Peak Force,Left SL Iso Percent from Last,Last Avg SL ISO Max Peak Force / BW,Last Avg SL ISO Max Peak Force / BW Percent  from,Last Left Mean Peak Vertical Force,Left Mean Peak Vertical Force Percent from Last,Last Right Mean Peak Vertical Force,Right Mean Peak Vertical Force Percent from Last,CMJ Index,Total CMJ Results,Jump Height Q1,Jump Height Q3,Jump Height IQR,Jump Height Lower Boundary,Jump Height Upper Boundary,Jump Height Data Quality Flag,BW Q1,BW Q3,BW IQR,BW Lower Boundary,BW Upper Boundary,BW Data Quality Flag,B-RFD per BW Q1,B-RFD per BW Q3,B-RFD per BW IQR,B-RFD per BW Lower Boundary,B-RFD per BW Upper Boundary,B-RFD per BW Data Quality Flag,Jump Height Pop Z Score,RSI Pop Z Score,Ecc RFD Pop Z Score,Force at Zero Velocity Pop Z Score,Con Mean Force Pop Z Score,Con Impulse Pop Z Score,Con Duration Pop Z Score,Jump Height STEN,RSI STEN,Ecc RFD STEN,Force at Zero Velocity STEN,Con Mean Force STEN,Con Impulse STEN,Con Duration STEN,Jump Height Flag,Jump Height Status AND OR,Test Type Option,Mean Jump Height in,TSA Max Relative Peak Vertical Force,TSA Max Jump Height,TSA Max RSI Modified,powerMax_W.kg mean,powerMax_W.kg sd,SL Max Relative Peak Vertical Force [xBW] mean,SL Max Relative Peak Vertical Force [xBW] sd,Max Jump Height [in] mean,Max Jump Height [in] sd,Max RSI Modified mean,Max RSI Modified sd,Sport SL ISO pctAVG,Sport Jump pctAVG,Sport RSI pctAVG,Sport STR pctAVG,Sport PWR pctAVG,Sport SPD pctAVG,Sport CON pctAVG,Sport Accel pctAVG,Sport TOT pctAVG,Pos Jump pctAVG,Pos RSI pctAVG,Pos STR pctAVG,Pos PWR pctAVG,Pos SPD pctAVG,Pos SPD pctAVG 1,Pos CON pctAVG,Pos Accel pctAVG,Pos TOT pctAVG,Group Z Score Max RSI Modified,Max RSI Modified Perc RANK,Group Z Score powerMax_W.kg,Group Z Score powerMax Perc RANK,Group Z Score Max Relative Peak Vertical Force [xBW],Group Z Score Max Relative Peak Vertical Force [xBW] Perc RANK,Group Z Score SL Max Relative Peak Vertical Force [xBW],Group Z Score Avg SL ISO Max Peak Force / BW,Group Z Score SL Max Relative Peak Vertical Force [xBW] Perc RANK,Group Z Score Avg SL ISO Max Peak Force / BW Perc RANK,Group Z Score Max Jump Height [in],Group Z Score Max Jump Height [in] Perc RANK,POWER pctRANK,Test Type int,Absolute Value Toggle,STEN Score Value,SLHJ,SLHJ L Jump Height,SLHJ R Jump Height,Last SLHJ L Jump Height,Last SLHJ R Jump Height,SLHJ L Height % from Last,SLHJ R Height % from Last,SLHJ Height Asymmetry %,SLHJ L RSI Mod,SLHJ R RSI Mod,Last SLHJ L RSI Mod,Last SLHJ R RSI Mod,SLHJ L RSI Mod % from Last,SLHJ R RSI Mod % from Last,SLHJ RSI Mod Asymmetry %,SLSEICR Max Peak Vertical Force Left / BW,SLSEICR Max Peak Vertical Force Right / BW,SLSEICR Max Peak Vertical Force / BW Asymmetry %,Last SLSEICR Max Peak Vertical Force Left / BW,Last SLSEICR Max Peak Vertical Force Right / BW,Last SLSEICR Max Peak Vertical Force / BW Asymmetry %,Avg SLSEICR Max Peak Vertical Force Left / BW,Avg SLSEICR Max Peak Vertical Force Right / BW,Avg SLSEICR Max Peak Vertical Force / BW Asymmetry %,SD SLSEICR Max Peak Vertical Force Left / BW,SD SLSEICR Max Peak Vertical Force Right / BW,SD SLSEICR Max Peak Vertical Force / BW Asymmetry %,Z Score SLSEICR Max Peak Vertical Force Left / BW,Z Score SLSEICR Max Peak Vertical Force Right / BW,Z Score SLSEICR Max Peak Vertical Force / BW Asymmetry %
3/4/2024,1,Soccer,,Defender,,,2024,,4,Female,1,3,1.70952E+12,Female,,Defender,SLHJ,84.4,,,,1,20.628,,20.628,Right,,1.557,,,,,0.249,7.6,,,,,,22181.038,22181.038,,,,,,,,,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,3026.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299,,0.833,,,,,,,,,,,,,,,,,,,,,,13343.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.405,11,,,,26.682,27.23,2,24.488,1579.378,26099.477,0.108,0.28,0.254,443.796,2820.871,20180.921,1497.555,22067.331,0.116,,-44.388,23.691,10.008,-5.847,2.285,26.394,12.409,2.174,8.133,-14.124,0.124,17603.048,27.035,2548.407,0.252,7.782,3.064,431.837,0.288,0.876,,,,,SLHJ,,Performance Testing,73adb2ea-2c88-400a-8d5d-1d908855be2b,Performance Testing,,Performance Testing,,,185.7,,,828,8.673,8.007,7.6,,,,9.578,4.551,0,9.494,4.319,0,3.771,3.584,2608,0,3.738,3.401,2559,0,,,,,,,,,,,,,,,,,30.735,0.876,31.235,0.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1,,2.2,-1.9,5.1,2.2,0,911.5,,,,185.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,-4.3,,,,,,,0.1,5,5,5,5,5,5,,,SLHJ,,,13.05,38.39,13.6509375,1.539491484,3.199519231,0.461653316,12.09708368,1.639346394,0.420524005,0.080368056,51.37614435,43.04497223,44.57087304,51.37614435,43.80792264,43.7076665,54.06743257,40.46439523,48.23979151,46.23192575,53.29963486,49.38769524,49.76578031,47.74949241,47.74949241,41.08284024,45.29263771,46.99645205,,,,,,,,,,,,,,0,Absolute Values,STEN Scores,SLHJ,8.67,7.85,,,,,-9.46,30.73,31.23,,,,,1.6,,,,,,,,,,,,,,,
3/4/2024,1,Soccer,,Defender,,,2024,,4,Female,,,1.70952E+12,Female,,Defender,SLHJ,,,,,2,38.74,38.74,,Left,,21.663,,,,,0.266,8.673,,,,,29198.18,29198.18,,,,,,,,,,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,3239.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325,,0.818,,,,,,,,,,,,,,,,,,,,,,15805.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.689,10,,,,44.666,45.257,1,42.346,1553.796,14660.822,0.162,0.302,0.27,470.786,2386.714,17143.065,1521.029,21625.31,0.117,,-18.602,14.174,3.674,1.155,5.388,21.473,10.368,6.512,-12.712,7.678,-1.056,16484.113,27.791,2462.688,0.265,8.628,3.397,473.428,0.31,0.855,,,,,SLHJ,,,,,,Performance Testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLHJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Absolute Values,STEN Scores,SLHJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2024,1,Soccer,,Defender,,,2024,,4,Female,,,1.70952E+12,Female,,Defender,SLHJ,,,,,3,58.223,,58.223,Right,,15.119,,,,,0.253,7.846,,,,,,18176.337,18176.337,,,,,,,,,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.326,,0.776,,,,,,,,,,,,,,,,,,,,,,15448.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.536,10,,,,64.088,64.667,10,61.757,1568.172,18711.739,0.136,0.297,0.277,467.303,2551.19,17922.814,1575.351,19112.306,0.136,,4.471,-4.347,-4.022,0.189,1.835,-1.09,-0.744,3.501,-8.495,9.365,-1.574,16421.61,31.235,2570.583,0.278,9.494,3.738,480.074,0.304,0.916,,,,,SLHJ,,,,,,Performance Testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLHJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Absolute Values,STEN Scores,SLHJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
